id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1464905,Rental unit in Edinburgh · ★4.60 · Studio · 2 beds · 1 bath,7848001,Sarah,,South Leith,55.96633,-3.17098,Entire home/apt,198,3,20,2020-01-01,0.17,3,365,0,
839192,Home in Edinburgh · ★4.72 · 1 bedroom · 2 beds · 1.5 shared baths,3196941,Shanna,,"Blackford, West Mains and Mayfield Road",55.92621,-3.17274,Private room,40,2,18,2018-04-03,0.15,4,0,0,
1466786,Home in Edinburgh · ★4.79 · 1 bedroom · 2 beds · Shared half-bath,7407689,Anne-Marie,,Colinton and Kingsknowe,55.90926,-3.25706,Private room,59,2,164,2023-06-11,1.37,3,159,24,
840090,Rental unit in Edinburgh · ★4.82 · 1 bedroom · 1 bed · 1 bath,4380081,Lulu,,"Old Town, Princes Street and Leith Street",55.94894,-3.18387,Entire home/apt,190,7,142,2023-05-29,1.12,1,334,4,
850755,Rental unit in Edinburgh · ★4.77 · 2 bedrooms · 2 beds · 1 bath,646220,Reserve,,New Town East and Gayfield,55.95955,-3.18734,Entire home/apt,215,1,26,2023-01-01,0.22,47,14,7,
1471134,Home in Edinburgh · 1 bedroom · 1 bed · 1 bath,7876276,Rupa,,Siverknowes and Davidson's Mains,55.96971,-3.26589,Private room,66,7,0,,,1,365,0,
1474278,Rental unit in Edinburgh · 1 bedroom · 1 bed · 1 bath,7848001,Sarah,,South Leith,55.96644,-3.16966,Private room,149,3,2,2014-08-04,0.02,3,365,0,
853803,Rental unit in Edinburgh · ★4.61 · 4 bedrooms · 5 beds · 1 bath,4458217,Anne,,Hillside and Calton Hill,55.95807,-3.18317,Entire home/apt,105,4,19,2019-07-06,0.15,1,0,0,
1482995,Rental unit in Edinburgh · ★4.70 · 3 bedrooms · 5 beds · 2 baths,4103872,Anne,,Abbeyhill,55.95536,-3.16671,Entire home/apt,170,5,94,2023-06-11,0.81,1,111,25,
860170,Loft in Edinburgh  · ★4.99 · Studio · 1 bed · 1 bath,1366276,Calim,,"Old Town, Princes Street and Leith Street",55.94927,-3.19407,Entire home/apt,177,4,948,2023-06-07,7.61,2,199,77,
1491470,Rental unit in Edinburgh · ★4.70 · 2 bedrooms · 2 beds · 1 bath,1958304,Glynis,,Marchmont East and Sciennes,55.93828,-3.19146,Entire home/apt,141,3,90,2023-06-06,0.92,2,109,6,
864416,Rental unit in Edinburgh · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,2220775,Eva,,Abbeyhill,55.95392,-3.16883,Private room,38,3,510,2023-06-10,4.05,4,165,58,
1506509,Rental unit in Edinburgh · ★4.77 · 3 bedrooms · 4 beds · 1 bath,8047634,Uwe,,"Old Town, Princes Street and Leith Street",55.95513,-3.18492,Entire home/apt,168,3,316,2023-05-21,2.64,5,19,23,
868144,Rental unit in Edinburgh · ★4.80 · 3 bedrooms · 5 beds · 1.5 baths,3540665,Abbey,,Canonmills and New Town North,55.95896,-3.19764,Entire home/apt,152,2,94,2020-09-15,0.77,2,89,0,
883026,Rental unit in Edinburgh · ★4.85 · 3 bedrooms · 5 beds · 2 baths,2280137,Gill,,New Town East and Gayfield,55.96003,-3.18708,Entire home/apt,200,4,330,2023-05-28,2.67,12,13,45,
1520120,Rental unit in Edinburgh · ★4.72 · 3 bedrooms · 3 beds · 2 baths,8113735,Petrea,,Meadowbank and Abbeyhill North,55.95563,-3.16069,Entire home/apt,164,3,282,2022-10-31,2.39,2,7,14,
1520883,Rental unit in Edinburgh · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,1432262,Alex,,New Town East and Gayfield,55.95722,-3.1892,Private room,126,2,310,2023-06-04,2.59,2,11,24,
886208,Rental unit in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 bath,3300633,Sarah,,Portobello,55.95137,-3.11563,Entire home/apt,125,4,17,2023-05-30,0.18,2,46,4,
893085,Rental unit in Edinburgh · ★4.91 · 2 bedrooms · 2 beds · 2 baths,646220,Reserve,,"Old Town, Princes Street and Leith Street",55.95007,-3.1927,Entire home/apt,228,1,23,2023-05-17,0.39,47,11,19,
1521006,Rental unit in Edinburgh · ★4.74 · 1 bedroom · 1 bed · 1 shared bath,1432262,Alex,,"Old Town, Princes Street and Leith Street",55.95595,-3.18934,Private room,122,2,340,2023-06-04,2.84,2,23,24,
897444,Rental unit in Edinburgh · ★4.72 · 4 bedrooms · 8 beds · 2 baths,4788004,Carmen,,Abbeyhill,55.95633,-3.17089,Entire home/apt,265,2,82,2023-02-13,0.70,1,56,2,
1521555,Rental unit in Edinburgh · ★4.97 · 1 bedroom · 1 bed · 1 bath,8062516,Jean-Luc,,Broughton South,55.96199,-3.19169,Entire home/apt,125,2,214,2022-12-26,2.44,1,64,48,
1533442,Condo in Edinburgh · ★4.98 · 3 bedrooms · 3 beds · 3 baths,2564448,Fiona,,Broughton South,55.96254,-3.18572,Entire home/apt,329,2,180,2023-06-01,1.55,2,33,22,
904137,Rental unit in Edinburgh · ★4.63 · 1 bedroom · 2 beds · 1 bath,1942840,Yvonne,,Hillside and Calton Hill,55.9609,-3.17576,Entire home/apt,103,4,418,2023-05-29,3.35,3,76,12,
1553455,Rental unit in Edinburgh · ★4.58 · 2 bedrooms · 2 beds · 1 bath,8272546,Andrew,,"Old Town, Princes Street and Leith Street",55.94649,-3.18882,Entire home/apt,250,28,154,2023-02-18,2.61,4,0,14,
904992,Rental unit in Edinburgh · ★4.13 · 2 bedrooms · 2 beds · 2 baths,646220,Reserve,,Meadowbank and Abbeyhill North,55.96024,-3.16119,Entire home/apt,203,1,15,2023-05-23,0.22,47,30,10,
954577,Rental unit in Edinburgh · ★4.87 · 1 bedroom · 1 bed · 1 bath,3315221,Norma,,Stockbridge,55.95765,-3.21577,Entire home/apt,125,2,15,2013-09-11,0.12,1,65,0,
1556996,Condo in Edinburgh · ★4.79 · 1 bedroom · 2 beds · 1 bath,8272546,Andrew,,"Old Town, Princes Street and Leith Street",55.94996,-3.19365,Entire home/apt,193,3,191,2023-05-26,3.19,4,157,43,
970323,Bed and breakfast in Edinburgh · 1 bedroom · 1 bed · 1.5 shared baths,5301341,Karen,,South Leith,55.96936,-3.16306,Private room,130,2,1,2019-01-27,0.02,3,0,0,
1559515,Rental unit in Edinburgh · ★4.89 · 3 bedrooms · 3 beds · 4 baths,646220,Reserve,,New Town East and Gayfield,55.95722,-3.19257,Entire home/apt,415,1,46,2023-05-11,0.47,47,15,25,
972639,Rental unit in Edinburgh · ★4.89 · 2 bedrooms · 4 beds · 1 bath,5221777,Grant,,Granton West and Salvesen,55.97848,-3.25024,Entire home/apt,164,3,78,2023-06-02,0.65,2,286,14,
1573428,Home in Edinburgh · ★4.99 · 1 bedroom · 1 bed · 1 bath,8307317,Ali & Al,,Newington and Dalkeith Road,55.93807,-3.17537,Entire home/apt,75,2,331,2023-05-17,2.79,1,192,25,
1588570,Rental unit in Edinburgh · ★4.88 · 1 bedroom · 1 bed · 1 bath,5281968,Wendy,,"Old Town, Princes Street and Leith Street",55.95066,-3.19206,Entire home/apt,199,2,264,2023-05-31,2.80,1,268,45,
1611518,Rental unit in Edinburgh · ★4.56 · 1 bedroom · 1 bed · 1.5 baths,7021702,Seán,,Marchmont East and Sciennes,55.93783,-3.19348,Private room,34,3,9,2016-06-26,0.09,1,33,0,
984764,Rental unit in Edinburgh · ★4.86 · 2 bedrooms · 4 beds · 1 bath,793141,Marion,,"Old Town, Princes Street and Leith Street",55.95164,-3.18216,Entire home/apt,235,2,229,2022-08-29,1.86,2,61,6,
1612493,Home in Edinburgh · ★4.77 · 1 bedroom · 2 beds · 1.5 shared baths,8584541,Louise And Jim,,Liberton West and Braid Hills,55.91301,-3.16722,Private room,35,2,72,2019-11-26,0.62,1,0,0,
987075,Rental unit in Edinburgh · ★4.80 · 3 bedrooms · 4 beds · 2 baths,3347799,Katie,,New Town West,55.95773,-3.19923,Entire home/apt,329,2,171,2023-06-03,1.38,29,39,46,
1630710,Condo in Edinburgh · ★4.69 · 2 bedrooms · 2 beds · 2 baths,8665862,Jana,,"Old Town, Princes Street and Leith Street",55.94819,-3.18548,Entire home/apt,121,7,313,2023-05-22,2.68,2,34,37,
989270,Rental unit in Edinburgh · ★4.89 · 1 bedroom · 2 beds · 1 private bath,5430762,Ben,,"Inverleith, Goldenacre and Warriston",55.96769,-3.20903,Private room,70,2,19,2018-08-27,0.23,3,168,0,
1676884,Rental unit in Edinburgh · ★4.73 · 2 bedrooms · 5 beds · 1 bath,7741329,Trudi,,"Canongate, Southside and Dumbiedykes",55.95256,-3.17714,Entire home/apt,236,2,285,2023-05-29,2.67,4,269,34,
994272,Condo in Edinburgh · ★4.88 · 2 bedrooms · 3 beds · 2 baths,2280137,Gill,,Abbeyhill,55.95499,-3.16413,Entire home/apt,201,4,67,2023-04-06,0.55,12,132,8,
1705599,Guesthouse in Edinburgh · 1 bedroom · 1 bed · 1 private bath,9002395,Irene,,Newington and Dalkeith Road,55.9339948,-3.1730956,Private room,80,1,0,,,3,99,0,
996902,Rental unit in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 private bath,3300633,Sarah,,Portobello,55.95128,-3.11473,Private room,35,2,37,2023-05-09,0.34,2,91,7,
1705648,Rental unit in Edinburgh · ★4.81 · 1 bedroom · 2 beds · 1 bath,9002556,Alan,,"Old Town, Princes Street and Leith Street",55.94806,-3.18746,Entire home/apt,85,3,485,2023-06-08,4.20,1,116,79,
1724079,Rental unit in Edinburgh · ★4.72 · Studio · 1 bed · 1 bath,7182547,Keiko & Donald,,"Old Town, Princes Street and Leith Street",55.9549,-3.19124,Entire home/apt,104,2,346,2023-05-12,2.99,2,66,75,
1006563,Rental unit in Edinburgh · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,1560994,Miles,,Broughton South,55.96237,-3.19163,Private room,85,2,34,2023-05-28,0.28,1,324,17,
1012100,Rental unit in Edinburgh · ★4.89 · 1 bedroom · 3 beds · 1 bath,5568021,Susan & Amit,,"Old Town, Princes Street and Leith Street",55.94733,-3.19475,Entire home/apt,150,3,200,2023-05-31,1.62,1,86,9,
1744689,Rental unit in Edinburgh · ★4.72 · 1 bedroom · 2 beds · 1 bath,9183864,Deborah,,"Canongate, Southside and Dumbiedykes",55.95399,-3.17409,Entire home/apt,120,1,612,2023-05-29,5.20,1,283,70,
1750577,Rental unit in Edinburgh · ★4.96 · 1 bedroom · 1 bed · 1 private bath,7308331,Neil,,New Town West,55.95719,-3.19632,Private room,55,2,241,2022-08-29,2.06,1,0,4,
1037544,Rental unit in Edinburgh · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,5711578,Dan And Alex,,Granton and Royston Mains,55.98509,-3.22858,Private room,72,3,344,2023-06-05,2.81,1,23,43,
1803803,Guest suite in Ratho · ★4.95 · 1 bedroom · 3 beds · 1 private bath,3608201,Vicky,,"Ratho, Ingliston and Gogar",55.91515,-3.34778,Private room,70,1,288,2023-06-11,2.46,3,27,68,
1062976,Rental unit in edinburgh · ★4.93 · 1 bedroom · 1 bed · 1.5 shared baths,5850931,Amanda,,Stockbridge,55.96068,-3.20987,Private room,106,1,46,2023-06-04,0.38,2,167,10,
1813469,Rental unit in Edinburgh · ★4.87 · 2 bedrooms · 3 beds · 1 bath,9322146,Catherine,,Broughton North and Powderhall,55.96445,-3.19971,Entire home/apt,93,2,284,2023-05-30,2.55,1,17,51,
1063926,Rental unit in Edinburgh · ★4.83 · Studio · 1 bed · 1 bath,5856601,Jo,,"Old Town, Princes Street and Leith Street",55.95144,-3.19047,Entire home/apt,180,1,270,2023-05-28,2.51,2,265,29,
1064939,Condo in Edinburgh · ★4.80 · 2 bedrooms · 2 beds · 2 baths,3540665,Abbey,,"Canongate, Southside and Dumbiedykes",55.951126,-3.176156,Entire home/apt,151,3,331,2023-06-02,2.77,2,207,53,
1824918,Rental unit in Edinburgh · ★4.98 · 2 bedrooms · 2 beds · 1.5 baths,5850931,Amanda,,Stockbridge,55.96057,-3.20846,Entire home/apt,240,2,83,2023-05-28,0.75,2,178,7,
1830150,Rental unit in Edinburgh · ★4.70 · 1 bedroom · 3 beds · 1 bath,2404912,Carol,,"Canongate, Southside and Dumbiedykes",55.95078,-3.183,Entire home/apt,133,2,336,2023-05-28,2.92,3,13,55,
1075867,Condo in Edinburgh · ★4.81 · 1 bedroom · 1 bed · 1.5 baths,5919312,Fran,,New Town West,55.95423,-3.2068,Private room,125,4,51,2022-08-31,0.41,1,0,3,
1884481,Guesthouse in Edinburgh · 1 bedroom · 2 beds · 0 shared baths,9002395,Irene,,Newington and Dalkeith Road,55.934112548828125,-3.1729540824890137,Private room,115,1,0,,,3,95,0,
1894952,Condo in Edinburgh · ★4.85 · 5 bedrooms · 10 beds · 3 baths,1521996,Armando,,"Old Town, Princes Street and Leith Street",55.95624,-3.19187,Entire home/apt,401,2,156,2023-05-31,1.36,3,20,27,
1076718,Rental unit in Edinburgh · ★4.50 · 1 bedroom · 1 bed · 2 baths,278199,Angus,,Comely Bank,55.95503,-3.21467,Private room,100,5,3,2013-07-09,0.02,1,341,0,
1900156,Condo in Newington · ★4.83 · 1 bedroom · 1 bed · 1 bath,8081157,Wietze,,"Canongate, Southside and Dumbiedykes",55.9437,-3.18457,Entire home/apt,246,2,12,2023-05-30,0.52,1,329,9,
1081177,Bed and breakfast in Edinburgh · ★4.97 · 1 bedroom · 1 bed · 1.5 baths,5946677,Felicitas,,New Town West,55.95508,-3.20249,Private room,185,1,34,2023-05-27,0.28,2,303,14,
1904499,Rental unit in Edinburgh · ★4.35 · 2 bedrooms · 2 beds · 2 baths,9887096,Duncan,,New Town East and Gayfield,55.96023,-3.18496,Entire home/apt,204,2,44,2023-05-18,0.39,1,221,4,
1086477,Condo in Edinburgh · ★4.50 · 2 bedrooms · 2 beds · 1 bath,5971888,Anita,,Portobello,55.95411,-3.11396,Entire home/apt,141,2,30,2023-06-08,0.24,2,13,2,
1916313,Rental unit in Edinburgh · ★4.88 · 1 bedroom · 1 bed · 1 bath,9895666,Dario,,Easter Road and Hawkhill Avenue,55.96275,-3.16946,Entire home/apt,104,4,57,2020-01-03,0.50,1,0,0,
1917933,Rental unit in Edinburgh · ★4.83 · 1 bedroom · 2 beds · 1.5 baths,9943983,Dawn,,Stockbridge,55.95648,-3.2116,Entire home/apt,113,2,428,2023-06-10,3.73,1,257,61,
1095832,Home in Edinburgh · ★4.76 · 3 bedrooms · 4 beds · 1 bath,2550832,Thea,,Joppa,55.9518,-3.10942,Entire home/apt,140,3,25,2019-07-26,0.21,1,156,0,
1102389,Rental unit in Edinburgh · ★4.83 · 3 bedrooms · 4 beds · 1 bath,6055151,Daniela,,Meadows and Southside,55.94103,-3.20287,Entire home/apt,182,1,18,2023-03-12,0.15,6,5,3,
1920609,Rental unit in Edinburgh · ★4.91 · 1 bedroom · 2 beds · 1 bath,9956038,Lynne,,"Old Town, Princes Street and Leith Street",55.94655,-3.19972,Entire home/apt,150,3,366,2023-06-05,3.23,5,20,50,
1113934,Home in Edinburgh · ★4.88 · 1 bedroom · 2 beds · 1 bath,4753573,Fiona,,Carrick Knowe,55.93951,-3.27635,Entire home/apt,95,5,124,2023-06-01,1.02,1,151,8,
1933587,Home in Edinburgh · ★4.88 · 1 bedroom · 1 bed · Shared half-bath,7407689,Anne-Marie,,Colinton and Kingsknowe,55.90868,-3.25651,Private room,40,2,115,2023-06-03,1.04,3,297,37,
1935248,"Rental unit in Holyrood, Edinburgh · ★4.88 · 1 bedroom · 1 bed · 1 bath",10014078,Lynn,,Abbeyhill,55.95438,-3.16924,Entire home/apt,119,1,34,2023-03-03,0.76,2,44,11,
1144993,Rental unit in Edinburgh · ★4.89 · 3 bedrooms · 7 beds · 2 baths,6278119,Giovanna,,"Old Town, Princes Street and Leith Street",55.95627,-3.18481,Entire home/apt,277,2,134,2023-06-05,1.11,2,242,26,
1179472,Rental unit in Edinburgh · ★4.72 · 1 bedroom · 1 bed · 1 bath,2280137,Gill,,New Town West,55.95395,-3.19944,Entire home/apt,110,3,274,2023-05-27,2.24,12,21,40,
1949182,Rental unit in Edinburgh · ★4.59 · 1 bedroom · 1 bed · 1 bath,10078285,Click And Rent Edinburgh,,"Old Town, Princes Street and Leith Street",55.95062,-3.18655,Entire home/apt,143,2,542,2023-05-24,4.67,16,47,55,
1186205,Rental unit in Edinburgh · ★4.84 · 3 bedrooms · 4 beds · 1 bath,6055151,Daniela,,Meadows and Southside,55.94173,-3.20074,Entire home/apt,182,1,205,2023-06-03,1.69,6,5,57,
1951726,Home in Edinburgh · ★4.88 · 2 bedrooms · 3 beds · 1 bath,9045505,Anna,,New Town West,55.9564,-3.20551,Entire home/apt,105,3,126,2020-03-08,1.19,1,0,0,
1197834,Home in Edinburgh · ★4.89 · 1 bedroom · 2 beds · 1.5 baths,5946677,Felicitas,,New Town West,55.95656,-3.20055,Private room,150,1,134,2023-06-04,1.17,2,0,53,
1965597,Condo in Edinburgh · ★4.96 · 1 bedroom · 2 beds · 1 bath,10153319,Anke-Beate,,Shandon,55.93312,-3.22896,Entire home/apt,127,3,516,2023-06-10,4.54,1,90,45,
1202178,Rental unit in Edinburgh · ★4.86 · 3 bedrooms · 4 beds · 1 bath,6055151,Daniela,,Meadows and Southside,55.94103,-3.20287,Entire home/apt,196,1,415,2023-05-31,3.47,6,5,30,
1979357,Rental unit in Edinburgh · ★4.56 · 1 bedroom · 2 beds · 1 bath,10215306,Yana,,Polwarth,55.938431,-3.218362,Entire home/apt,107,3,273,2023-05-26,2.36,1,4,32,
1998782,Condo in Edinburgh · ★4.65 · 2 bedrooms · 2 beds · 2 baths,10273399,Dave,,Great Junction Street,55.97229,-3.17317,Entire home/apt,193,4,37,2021-08-30,0.32,3,49,0,
1226054,Rental unit in Edinburgh · ★4.91 · 1 bedroom · 2 beds · 1 bath,6687814,Charlotte,,"Old Town, Princes Street and Leith Street",55.94644,-3.19969,Entire home/apt,94,3,859,2023-06-09,7.05,2,15,97,
2002708,Condo in Edinburgh · ★4.20 · 1 bedroom · 1 bed · 1 bath,851172,Zeb David,,Easter Road and Hawkhill Avenue,55.961803,-3.170706,Entire home/apt,146,14,5,2021-12-06,0.05,15,31,0,
2007129,Rental unit in Edinburgh · ★4.69 · 2 bedrooms · 2 beds · 2.5 baths,9426429,Tony,,"Old Town, Princes Street and Leith Street",55.94804,-3.194116,Entire home/apt,250,3,425,2023-06-02,3.70,1,35,50,
1232851,Condo in Edinburgh · ★4.95 · 3 bedrooms · 5 beds · 2 baths,6711320,Edele,,Broughton South,55.96285,-3.18715,Entire home/apt,214,2,99,2023-04-28,0.90,1,16,16,
2010234,Cottage in Edinburgh · ★4.97 · 2 bedrooms · 2 beds · 1.5 baths,10344877,Fiona,,Duddingston and Portobello South,55.94478,-3.11744,Entire home/apt,185,3,32,2023-06-10,0.29,1,206,12,
2081006,Rental unit in Edinburgh · ★4.96 · 1 bedroom · 1 bed · 1 bath,6200921,Eddie,,Meadows and Southside,55.9436,-3.19233,Entire home/apt,196,2,75,2023-05-22,0.68,21,43,28,
1237714,Rental unit in . · ★4.61 · 3 bedrooms · 6 beds · 3.5 baths,6748379,City Retreat,,Hillside and Calton Hill,55.95627,-3.17459,Entire home/apt,359,1,83,2023-05-29,0.73,8,61,8,
2085789,Rental unit in Edinburgh · ★4.61 · 1 bedroom · 1 shared bath,10651016,Craig,,Leith (Albert Street),55.96329,-3.17321,Private room,2270,2,192,2020-03-12,1.67,2,0,0,
2095137,Rental unit in Edinburgh · ★4.60 · 1 bedroom · 1 bed · 1 bath,4399269,Joseph,,Meadowbank and Abbeyhill North,55.9565,-3.16179,Entire home/apt,152,2,88,2023-05-24,0.86,1,327,14,
2101269,Rental unit in Edinburgh · ★4.91 · 1 bedroom · 1 bed · 1 bath,7214862,David,,"Blackford, West Mains and Mayfield Road",55.92839,-3.17131,Entire home/apt,115,21,57,2023-06-03,0.50,1,12,3,
2124038,Townhouse in Edinburgh · ★4.78 · 1 bedroom · 1 bed · 1 private bath,10832305,Ishbel,,Tollcross,55.94236,-3.20784,Private room,58,2,76,2022-08-28,0.67,1,51,6,
2128930,Rental unit in Edinburgh · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,10861481,Fergus,,"Old Town, Princes Street and Leith Street",55.94948,-3.18273,Private room,50,5,187,2022-12-30,1.63,1,0,5,
1263821,Townhouse in Edinburgh · ★4.78 · 1 bedroom · 1 bed · 1.5 baths,6880928,Kathy,,Willowbrae and Duddingston Village,55.95264,-3.14846,Private room,55,2,49,2023-06-02,0.41,1,42,7,
1268676,Rental unit in Edinburgh · ★4.83 · 2 bedrooms · 3 beds · 1 bath,6905817,Fiona,,Blackhall,55.95743,-3.24437,Entire home/apt,101,2,83,2023-05-31,0.81,1,209,28,
2129337,Rental unit in Edinburgh · ★4.88 · 1 bedroom · 1 bed · 1 private bath,5008572,Abi,,Stockbridge,55.95871,-3.21717,Private room,90,2,98,2022-10-17,0.85,1,76,10,
2130644,Home in Edinburgh · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,6583131,Daphne,,Newington and Dalkeith Road,55.93423,-3.17081,Private room,80,1,104,2023-06-11,0.90,2,168,39,
1270267,Rental unit in Edinburgh · ★4.50 · 3 bedrooms · 3 beds · 1 bath,6913447,Julie,,North Leith and Newhaven,55.97533,-3.18155,Entire home/apt,119,3,3,2015-07-31,0.02,1,311,0,
2134507,Rental unit in Edinburgh · ★4.47 · 3 bedrooms · 4 beds · 1 bath,10891785,Brett,,Hillside and Calton Hill,55.95984,-3.17325,Entire home/apt,111,2,80,2020-01-02,0.79,1,0,0,
2154598,Rental unit in Edinburgh · ★4.73 · 1 bedroom · 2 beds · 1 bath,3383535,Mario,,Abbeyhill,55.95501,-3.16758,Entire home/apt,167,1,429,2023-01-19,3.80,3,83,16,
1293370,Rental unit in Edinburgh · ★4.64 · 1 bedroom · 1 bed · 1.5 shared baths,3880516,Lisa,,"Old Town, Princes Street and Leith Street",55.95456,-3.18601,Private room,66,1,1002,2023-06-08,8.30,2,232,107,
2164211,Rental unit in Edinburgh · ★4.99 · 1 bedroom · 1 bed · 1 bath,11042962,Weng & Martin,,Stockbridge,55.95432,-3.21004,Entire home/apt,169,5,137,2023-06-05,1.22,1,119,17,
1293596,Rental unit in Edinburgh · ★4.69 · 1 bedroom · 1 bed · 1.5 shared baths,3880516,Lisa,,"Old Town, Princes Street and Leith Street",55.95448,-3.18603,Private room,58,1,992,2023-06-08,8.20,2,211,120,
1295662,Home in Edinburgh · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,2035652,Liz,,Comiston and Swanston,55.89934,-3.22004,Private room,50,2,31,2019-05-28,0.26,2,16,0,
2186058,Rental unit in Edinburgh · ★4.83 · 2 bedrooms · 2 beds · 2 baths,5021059,Kim,,Great Junction Street,55.97224,-3.17473,Private room,86,2,29,2023-06-07,0.27,2,297,11,
1316783,Home in Edinburgh · ★4.55 · 6 bedrooms · 16 beds · 3.5 baths,2605039,John,,Deans Village,55.95108,-3.21628,Entire home/apt,236,1,175,2023-05-14,1.46,2,229,9,
2209759,Condo in Edinburgh · 3 bedrooms · 5 beds · 3 baths,1642915,Rachel,,New Town West,55.9562,-3.2069,Entire home/apt,140,21,1,2015-10-07,0.01,1,21,0,
2213879,Condo in Edinburgh · ★4.67 · 5 bedrooms · 7 beds · 2 baths,4321390,Les,,New Town West,55.95552,-3.19359,Entire home/apt,520,3,25,2018-08-21,0.22,1,0,0,
1322168,Home in Edinburgh · ★4.91 · 1 bedroom · 1 bed · 1 private bath,7113425,Julie,,Tollcross,55.9413948059082,-3.2084550857543945,Private room,65,2,176,2023-04-11,1.46,1,0,6,
